"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"1530",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,10,5,1,1,1,1,1,1,1,1,62
"1531",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,24
"1532",2,7,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,19
"1533",2,8,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,26
"1534",2,10,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
"1535",1,10,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38
"1536",2,3,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,36
"1537",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,36
"1538",1,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,3,1,1,1,1,10,1,1,1,27
"1539",1,7,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,28
"1540",2,7,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,32
"1541",2,6,7,7,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31
"1542",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22
"1543",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,25
"1544",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,38
"1545",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,18
"1546",1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24
"1547",2,6,10,7,2,1,1,1,1,1,1,10,10,1,1,1,1,1,5,10,5,1,5,1,1,1,1,1,2,37
"1548",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"1549",2,9,5,7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,33
"1550",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41
"1551",2,10,5,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,39
"1552",2,2,4,3,2,1,1,1,1,1,1,6,4,1,1,1,1,1,3,1,1,5,1,1,1,8,1,1,1,34
"1553",2,8,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,8,1,1,2,22
"1554",2,10,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,32
"1555",2,6,6,6,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,28
"1556",2,5,7,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,42
"1557",2,8,5,1,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,7,1,1,1,8,1,1,2,18
"1558",1,5,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,40
"1559",2,5,10,6,1,1,1,1,1,1,1,1,10,1,1,1,1,1,4,4,5,5,1,2,2,10,1,1,1,32
"1560",2,8,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,61
"1561",1,5,7,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,5,1,1,1,1,3,1,2,2,25
"1562",1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,37
"1563",1,6,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,20
"1564",2,7,8,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,1,1,1,1,10,1,4,1,22
"1565",1,10,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,25
"1566",2,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,45
"1567",2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,65
"1568",2,6,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,23
"1569",2,8,9,8,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,49
"1570",2,9,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,41
"1571",2,9,7,7,1,3,1,2,1,1,1,1,1,1,1,1,1,1,5,1,6,1,1,3,1,9,1,1,1,39
"1572",2,6,9,9,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,35
"1573",2,8,5,6,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,4,1,1,1,2,1,2,1,1,1,44
"1574",2,8,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,47
"1575",2,5,6,5,1,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75
"1576",2,8,8,7,1,1,1,1,1,1,1,5,5,1,1,6,1,1,1,1,5,2,1,1,1,4,1,1,2,28
"1577",2,9,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,5,1,1,1,1,5,1,1,2,29
"1578",2,8,7,5,1,7,1,2,4,3,1,2,3,3,2,1,1,1,4,6,4,9,4,2,1,1,4,1,1,30
"1579",2,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,2,36
"1580",2,8,8,7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,3,6,4,1,1,5,1,1,2,30
"1581",2,10,10,8,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,5,1,1,5,5,1,1,2,63
"1582",2,8,6,4,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,50
"1583",1,5,5,5,1,1,1,1,1,5,1,5,5,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,32
"1584",2,8,1,2,1,1,1,1,2,5,1,2,1,5,1,1,1,5,5,2,5,1,3,5,5,5,1,1,1,22
"1585",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,5,1,1,1,35
"1586",1,5,6,9,2,1,1,1,1,1,1,5,1,1,9,1,1,1,3,5,5,5,1,1,1,1,1,1,2,50
"1587",1,5,6,5,1,2,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,7,1,3,3,3,1,1,1,24
"1588",2,10,4,5,1,1,5,1,1,1,1,5,1,1,10,1,1,1,5,1,3,5,1,1,1,7,1,1,2,34
"1589",1,3,9,5,1,9,1,1,1,1,1,2,1,2,1,2,1,1,3,3,1,9,1,2,2,5,2,1,1,25
"1590",2,10,6,9,1,5,1,1,1,1,1,5,5,1,1,5,1,1,5,1,1,8,1,2,1,5,1,1,2,28
"1591",2,7,5,4,1,5,2,1,4,5,1,5,4,1,1,1,1,1,5,1,5,10,1,2,1,7,1,1,1,26
"1592",2,5,5,5,1,5,1,1,1,5,1,5,1,1,1,5,1,1,5,5,5,10,1,1,1,7,1,1,1,22
"1593",2,6,8,10,1,5,3,1,1,1,1,5,5,1,1,5,1,1,5,5,1,5,1,5,1,8,1,1,2,19
"1594",2,8,5,8,1,1,1,1,1,1,1,5,6,1,1,1,1,1,6,6,6,1,1,4,1,8,1,1,2,25
"1595",1,8,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,1,5,1,1,1,22
"1596",2,10,10,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,1,1,1,1,10,1,1,1,70
"1597",1,7,10,7,1,1,3,4,2,1,1,5,2,1,1,1,1,1,1,1,4,9,1,5,3,7,3,1,1,23
"1598",2,8,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,4,1,1,2,43
"1599",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,2,1,1,1,5,1,1,1,26
"1600",1,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,1,31
"1601",2,8,9,7,1,5,1,1,1,1,1,5,6,1,1,1,1,1,5,5,1,7,1,1,1,10,1,1,2,38
"1602",2,6,9,7,2,1,1,1,1,3,2,2,2,2,3,1,1,1,5,3,3,5,1,2,2,7,2,2,1,28
"1603",1,2,3,2,1,1,1,1,1,1,1,3,3,1,4,3,1,1,5,4,1,6,2,3,4,8,1,1,2,44
"1604",2,9,9,8,1,4,1,2,1,1,1,1,1,2,1,2,1,1,1,3,1,5,2,1,1,10,1,1,2,26
"1605",2,6,6,6,1,2,1,1,1,3,1,1,2,1,7,6,3,1,4,1,1,1,1,1,1,1,2,1,2,22
"1606",1,4,5,4,1,2,1,3,4,1,1,4,2,2,1,1,1,1,3,2,2,2,2,3,5,9,1,1,1,22
"1607",2,9,10,10,1,4,1,3,2,9,1,1,5,1,1,2,1,1,5,6,6,4,2,9,2,8,2,2,1,18
"1608",2,10,8,8,1,3,1,1,1,5,1,1,3,1,2,2,1,1,5,3,2,3,10,5,3,7,3,2,1,37
"1609",2,6,6,7,1,1,5,5,1,1,1,5,5,1,1,1,1,5,5,5,6,1,1,5,1,5,1,1,1,22
"1610",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,2,33
"1611",2,7,7,5,1,1,1,8,3,1,1,10,5,1,1,1,1,1,5,1,5,5,1,1,1,5,1,1,1,21
"1612",1,7,5,7,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,22
"1613",1,9,10,9,1,1,1,5,1,1,1,5,1,1,1,1,1,1,5,1,2,1,1,3,1,5,1,1,1,45
"1614",1,1,1,1,1,1,10,3,1,1,3,5,1,1,1,1,1,5,1,5,5,10,1,1,1,8,1,1,1,45
"1615",2,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,2,55
"1616",2,5,7,7,1,1,5,5,1,1,1,5,1,1,1,1,1,1,1,4,1,1,1,1,1,7,1,1,2,30
"1617",2,6,4,1,1,1,5,5,1,1,1,5,1,1,1,1,1,1,4,1,5,1,1,1,1,7,1,1,2,21
"1618",1,1,1,3,1,1,1,2,5,1,1,10,10,8,8,10,1,5,5,5,5,10,1,8,1,10,1,5,1,29
"1619",2,10,9,10,1,1,1,2,5,5,1,3,3,1,1,1,1,1,5,2,2,2,1,3,1,1,1,1,1,24
"1620",2,7,7,7,1,1,1,1,1,1,2,6,1,1,1,1,1,1,2,1,1,8,1,1,1,1,1,1,2,35
"1621",2,6,8,6,1,2,1,4,3,2,1,3,4,1,1,1,1,1,1,1,1,2,1,8,2,2,2,1,1,18
"1622",1,6,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,9,3,2,1,1,1,44
"1623",1,10,9,10,1,1,1,1,1,1,1,4,1,1,1,1,1,1,7,1,10,1,1,1,1,1,1,1,1,42
"1624",2,9,9,9,1,2,1,2,1,1,1,1,4,1,1,1,1,1,3,1,1,8,1,5,4,2,1,1,1,23
"1625",2,9,9,9,1,2,1,3,1,2,1,3,1,1,1,3,1,4,3,3,3,2,1,3,4,1,3,1,1,22
"1626",2,6,10,9,1,2,1,2,1,1,2,3,2,1,1,2,1,1,3,2,3,5,1,4,2,1,2,1,2,26
"1627",1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,10,1,1,1,1,1,1,2,57
"1628",1,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50
"1629",2,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,9,2,3,1,1,1,1,1,1,2,21
"1630",2,10,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,10,1,1,2,29
"1631",1,5,8,10,1,1,1,1,1,2,1,3,3,1,1,1,1,1,3,5,4,2,1,1,2,1,1,1,1,19
"1632",2,8,7,7,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,7,7,2,3,3,1,8,3,2,1,52
"1633",2,6,6,4,2,4,2,2,2,1,1,1,3,4,1,1,2,2,3,6,6,4,5,6,4,9,4,2,1,25
"1634",2,10,8,10,1,1,1,1,1,1,10,3,1,1,1,1,1,1,1,7,8,5,1,10,1,6,1,1,2,24
"1635",2,9,9,10,1,1,1,1,1,1,1,1,7,1,1,3,1,1,1,1,1,8,1,1,1,3,1,1,2,36
"1636",2,5,8,7,1,1,1,2,1,1,1,5,5,1,1,2,1,1,5,1,2,5,1,1,3,1,1,1,2,22
"1637",1,6,6,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,2,1,1,1,1,1,5,1,1,1,32
"1638",2,8,6,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,1,2,1,1,2,1,2,20
"1639",2,5,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,9,2,1,1,5,1,1,2,42
"1640",2,10,10,10,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,84
"1641",2,5,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,18
"1642",2,6,6,7,1,1,1,6,1,3,1,2,2,1,1,1,1,2,4,3,5,4,1,2,1,7,1,1,2,34
"1643",1,5,4,5,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,31
"1644",2,8,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,40
"1645",2,8,10,10,1,3,4,5,3,4,4,3,3,3,4,4,4,3,4,3,3,8,4,4,3,7,4,3,2,35
"1646",2,5,9,4,1,4,5,1,1,1,1,1,5,1,1,1,6,1,6,8,4,5,1,1,1,5,1,1,2,19
"1647",2,7,7,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,10,1,1,1,1,1,1,2,26
"1648",2,8,6,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,5,1,1,1,10,1,1,1,20
"1649",1,6,5,5,1,3,1,1,1,1,1,5,3,5,6,1,1,5,5,3,5,5,2,1,1,4,2,2,1,42
"1650",2,8,8,10,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,60
"1651",2,5,4,4,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,4,1,1,2,35
"1652",1,4,8,4,2,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,3,5,1,1,1,4,1,1,1,34
"1653",2,6,10,10,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,3,7,1,1,1,6,1,1,2,38
"1654",2,9,9,6,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,3,3,3,1,1,1,4,1,1,2,27
"1655",2,5,10,6,1,10,1,1,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,41
"1656",2,5,10,10,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,4,1,1,1,1,1,4,1,1,1,43
"1657",2,5,7,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,32
"1658",2,6,10,10,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,5,5,1,1,1,5,1,1,2,24
"1659",2,5,5,5,1,1,1,1,1,1,1,5,6,1,1,1,1,1,3,5,5,5,1,5,1,10,1,1,1,24
"1660",2,5,9,6,1,3,1,1,1,1,1,10,2,1,1,1,1,1,5,3,5,5,1,1,1,7,1,1,1,44
"1661",2,3,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,46
"1662",1,10,10,10,1,1,1,1,1,2,1,5,2,1,1,1,1,1,5,4,4,1,1,1,1,6,1,1,2,36
"1663",2,3,8,6,1,5,1,1,1,1,1,5,5,1,1,1,1,1,4,1,6,7,1,2,1,10,1,1,1,22
"1664",1,10,10,10,1,1,1,5,5,1,1,1,5,5,5,5,5,3,5,1,1,1,1,5,5,5,1,1,1,36
"1665",2,7,7,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,1,1,1,43
"1666",2,8,9,9,2,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,1,10,1,5,1,1,1,21
"1667",1,6,8,8,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,23
"1668",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,5,1,1,1,4,1,1,2,47
"1669",2,1,3,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,5,2,3,7,1,1,1,6,1,1,1,50
"1670",1,8,9,10,1,2,1,2,1,2,1,10,5,1,1,1,1,1,5,5,5,10,1,2,1,10,1,1,1,28
"1671",2,6,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,1,2,32
"1672",1,6,5,5,1,2,1,1,1,1,1,4,2,1,1,1,1,1,2,1,2,5,1,1,1,6,1,1,1,23
"1673",2,6,6,5,1,6,1,1,1,1,1,2,5,1,1,1,1,1,2,4,6,2,1,1,1,9,1,1,1,21
"1674",2,4,1,5,1,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,2,1,1,1,6,1,1,1,28
"1675",2,2,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,2,1,4,3,1,1,1,6,1,1,1,29
"1676",1,8,5,6,1,2,1,1,1,1,1,6,7,1,1,1,1,1,1,5,2,6,1,1,1,10,1,1,1,31
"1677",2,6,5,6,1,8,1,1,1,1,1,10,5,1,1,1,1,1,2,1,6,10,1,1,1,10,1,1,1,26
"1678",2,3,3,3,1,3,1,1,1,1,1,1,10,1,1,1,1,1,3,1,10,10,1,1,1,10,1,1,1,33
"1679",1,5,4,3,1,9,1,1,1,1,1,5,6,1,1,1,1,2,5,4,5,5,1,1,1,1,1,1,1,45
"1680",2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,10,1,1,1,26
"1681",2,4,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,5,1,1,1,75
"1682",2,6,9,10,1,2,1,1,1,1,1,1,6,1,1,1,1,1,5,2,6,6,1,1,1,1,1,1,1,65
"1683",1,9,4,9,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,40
"1684",1,3,10,10,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,5,5,1,1,1,5,1,1,1,54
"1685",2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,19
"1686",1,2,2,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,5,2,5,1,1,1,1,1,1,1,1,45
"1687",2,10,9,10,1,2,1,1,1,1,1,6,6,1,1,1,1,1,2,2,3,3,1,1,1,5,1,1,1,20
"1688",1,10,9,10,1,5,1,1,1,1,1,5,4,1,1,1,1,1,1,1,5,5,1,1,1,8,1,1,1,20
"1689",1,9,10,5,1,3,1,1,1,1,1,5,4,1,1,1,1,1,2,1,1,1,1,1,1,10,1,1,1,32
"1690",2,10,10,10,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,3,1,1,1,3,1,1,1,18
"1691",2,3,6,5,1,10,1,1,1,1,1,5,5,1,1,1,1,1,3,1,1,5,1,1,1,1,1,1,2,35
"1692",2,5,8,6,1,9,2,2,1,1,1,6,6,1,1,1,1,1,4,3,4,4,1,1,1,6,1,1,1,20
"1693",2,6,5,6,1,2,1,1,1,1,1,3,2,1,1,1,1,1,1,2,5,5,1,1,1,7,1,1,1,21
"1694",2,5,4,10,1,9,1,1,1,1,1,5,4,1,1,1,1,1,5,1,5,5,1,1,1,4,1,1,2,18
"1695",2,4,8,4,1,10,2,2,1,2,1,1,2,1,1,1,1,1,5,4,5,10,1,2,1,5,1,1,1,26
"1696",2,5,7,5,1,10,1,1,1,1,1,5,4,1,1,1,1,1,5,5,4,4,1,1,1,5,1,1,1,20
"1697",2,5,7,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,3,2,1,1,1,5,1,1,1,30
"1698",2,10,10,9,1,2,1,2,1,1,1,6,4,1,1,1,1,1,4,5,3,4,1,1,1,6,1,1,1,45
"1699",2,5,8,6,1,8,1,1,1,1,1,4,4,1,1,1,1,1,5,5,4,4,1,1,1,4,1,1,1,23
"1700",1,4,5,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,5,1,1,1,5,1,1,1,59
"1701",2,6,9,8,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,2,3,5,1,1,1,6,1,1,1,32
"1702",2,4,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,5,1,1,1,41
"1703",2,4,5,4,1,10,1,3,1,2,1,6,5,1,1,1,1,1,5,5,10,9,1,1,1,10,1,1,1,21
"1704",2,5,9,10,1,1,1,1,1,1,1,5,2,1,1,1,1,1,4,3,6,6,1,1,1,6,1,1,2,21
"1705",2,5,10,7,1,5,1,1,1,1,1,6,2,1,1,1,1,1,4,6,5,10,1,1,1,6,1,1,1,66
"1706",2,5,10,5,1,10,1,3,1,1,1,6,9,1,1,1,1,1,3,1,10,5,1,1,1,6,1,1,1,50
"1707",1,5,5,5,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,47
"1708",2,8,10,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,5,1,1,1,8,1,1,1,47
"1709",2,6,4,7,1,3,2,1,1,1,1,5,2,1,1,1,1,1,3,1,3,2,1,1,1,1,1,1,1,23
"1710",1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,3,4,3,1,1,1,10,1,1,1,36
"1711",2,5,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,4,1,1,2,28
"1712",1,1,8,8,1,6,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,10,1,1,2,48
"1713",2,10,6,7,1,2,2,3,1,2,1,2,1,1,1,1,1,1,4,3,3,1,1,1,1,6,1,1,2,43
"1714",2,8,7,7,1,1,5,5,1,1,1,1,1,1,10,1,2,2,2,1,2,3,2,10,1,10,1,1,1,32
"1715",2,8,9,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,47
"1716",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,4,1,1,1,38
"1717",2,6,8,7,1,10,1,1,1,5,1,10,10,1,1,1,1,1,2,1,10,1,2,1,10,10,1,1,1,18
"1718",2,5,7,6,1,6,10,6,6,6,1,3,2,2,2,1,1,1,1,1,1,1,1,3,3,10,1,1,1,34
"1719",2,3,9,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,30
"1720",2,5,7,8,2,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,1,1,1,10,2,10,1,1,1,46
"1721",2,6,7,8,1,6,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,3,1,1,1,3,1,1,2,31
"1722",2,7,8,5,1,1,1,3,1,2,1,1,3,5,2,3,1,3,1,1,1,2,3,5,5,2,2,2,2,28
"1723",1,7,4,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,46
"1724",2,10,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,3,1,1,2,51
"1725",2,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,18
"1726",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,1,1,1,1,1,1,2,46
"1727",2,7,8,7,1,1,1,1,1,1,1,4,2,1,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,30
"1728",2,1,3,1,1,10,1,1,1,1,1,5,5,1,1,4,1,1,5,10,10,10,1,3,2,10,1,1,2,25
"1729",2,10,10,5,1,10,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,3,1,1,1,10,1,1,1,62
"1730",1,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,1,1,1,1,1,1,1,1,56
"1731",2,2,10,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,64
"1732",2,10,9,10,2,8,1,3,1,1,1,1,5,2,1,1,1,1,5,5,5,2,1,1,1,1,1,1,1,20
"1733",2,9,10,8,1,1,1,1,1,1,1,10,1,3,1,1,1,1,5,5,4,3,1,1,1,10,1,1,1,58
"1734",2,10,8,10,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,10,1,1,1,10,1,1,1,66
"1735",1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,8,1,1,2,8,1,1,2,25
"1736",1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,8,1,1,1,6,1,1,2,44
"1737",2,4,9,5,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,70
"1738",1,9,8,9,1,5,1,1,1,1,1,3,2,1,1,1,1,1,2,1,5,5,1,1,1,3,1,1,1,18
"1739",2,10,8,10,1,1,1,1,1,1,1,7,2,1,1,1,1,1,3,3,1,2,1,1,1,2,1,1,1,85
"1740",1,5,10,5,1,5,1,1,1,1,1,2,2,1,1,1,1,1,4,2,3,4,1,1,1,3,1,1,1,30
"1741",2,2,3,3,1,4,1,1,1,1,1,4,4,1,1,1,1,1,4,1,1,3,1,1,1,1,1,1,1,39
"1742",2,5,9,10,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,5,1,1,2,24
"1743",2,5,10,10,1,10,1,1,1,1,1,5,4,1,1,1,2,1,1,1,4,3,1,1,1,5,1,1,1,44
"1744",2,5,5,4,1,2,1,3,1,2,1,3,2,1,1,1,1,1,4,5,2,2,1,2,1,2,1,1,1,45
"1745",2,5,10,7,1,6,1,2,1,2,1,4,4,1,1,1,1,1,4,4,1,3,1,2,1,1,1,1,1,42
"1746",2,8,5,5,1,3,1,1,1,1,1,4,1,1,1,1,1,1,4,4,3,3,1,1,1,3,1,1,1,35
